,Unnamed: 0,ticker,time,text_file_name,past_0,past_1,past_2,past_3,past_4,past_5,past_6,past_7,past_8,past_9,past_10,past_11,past_12,past_13,past_14,past_15,past_16,past_17,past_18,past_19,past_20,past_21,past_22,past_23,past_24,past_25,past_26,past_27,past_28,past_29,future_30,future_29,future_28,future_27,future_26,future_25,future_24,future_23,future_22,future_21,future_20,future_19,future_18,future_17,future_16,future_15,future_14,future_13,future_12,future_11,future_10,future_9,future_8,future_7,future_6,future_5,future_4,future_3,future_2,future_1
23,22.0,IIIN,2016-01-21,20160121_IIIN,-3.2296513022976328,-3.8401233647403954,-3.830495363329302,-3.815276427892428,-3.797762479016404,-3.863475220729224,-3.904742311372486,-3.883527654241505,-3.86966668872942,-3.866453379640632,-3.9524646631578686,-3.928518270080428,-3.983039500195426,-3.981002150837407,-3.950819670708978,-3.955311966800128,-3.920824185667853,-3.956885232258992,-3.9498209535432425,-3.9301817987724217,-3.8825964299228497,-3.881267133454308,-3.828479725067116,-3.7618653359376526,-4.080913839437147,-4.0193701380648905,-3.9082342510165926,-3.9639884353286168,-3.827299453539887,-3.923722364892783,-3.918685625334058,-3.9052421169329534,-3.894360167817393,-3.911728043514728,-3.93630304037042,-3.919888522448783,-3.902324359390669,-3.8817570728408106,-3.85957622548767,-3.841983107557703,-3.8209504346422496,-3.7962336755695945,-3.819939612878336,-3.800555801403752,-3.7844665803021633,-3.822041683633912,-3.8320021130348,-3.795974658230164,-3.756981555420573,-3.8414656940416423,-3.851679127653277,-3.8016696246053456,-3.8157734461353328,-3.7589956078931865,-3.824409387775785,-3.774661358619809,-3.702914034414915,-3.771343069648762,-3.578113955541428,-3.5713157634854324
24,23.0,ISRG,2016-01-21,20160121_ISRG,-4.524129394910833,-4.507186237957289,-4.494065787603765,-4.47760772492658,-4.458781880571947,-4.484579678677463,-4.466057275350626,-4.445845015566089,-4.425625047975235,-4.403591092751587,-4.570989273063272,-4.545353099113339,-4.527498958301514,-4.498924742594441,-4.514656373261412,-4.485894879515123,-4.474819835565975,-4.439818376495932,-4.401695061759273,-4.3838215553120135,-4.337158260324896,-4.301278133691506,-4.281695316108589,-4.2757090467268455,-4.264466655144076,-4.25820339544847,-4.17949832741221,-4.062452699230464,-4.254128872395644,-3.909093253441796,-4.0798736517233625,-4.063463592332724,-4.048340424378245,-4.030157579816715,-4.01201843555048,-4.004807718752778,-3.988562153039299,-3.9795222377108193,-3.963109233771388,-3.944019652714102,-3.9213849900959135,-3.9008460401756673,-3.87639339963087,-3.847863438695092,-3.826935750129816,-3.7976988749165073,-3.785474368981821,-3.750908565865419,-3.778406343864425,-3.735401610748143,-4.009719674435278,-4.104137951709954,-4.075513302473054,-4.031497324471956,-3.967499001231848,-3.8796068378808015,-3.9685161352070266,-3.903573042046038,-3.927960041569365,-4.235873481969109
25,24.0,SIVB,2016-01-21,20160121_SIVB,-3.947254305659305,-3.933874096556228,-3.920009767621819,-3.901842391119749,-3.888059239200248,-3.8689707796413,-3.93158600874223,-3.9105381158447146,-3.888984690798269,-3.870684917478108,-3.950851798003401,-3.9292307159760953,-3.9080992347144177,-3.887785436718013,-3.8577800713260495,-3.8386208882978528,-3.849726879791571,-3.812792477562987,-3.8081526786719775,-3.782639435833664,-3.7425898546608254,-3.716403283980525,-3.7018428839411217,-3.644383366495197,-3.634736546362181,-3.8489334889977376,-3.738323128836132,-4.08359089202667,-5.581106183708035,-5.614388417626288,-3.316849211102611,-3.301818307003865,-3.290482642659071,-3.2786963439338,-3.269231910548111,-3.310905532100242,-3.2938121741248647,-3.303113628113734,-3.2997677509774017,-3.276761168933224,-3.283637366539844,-3.2601531550480565,-3.233157886612217,-3.2102524859265484,-3.1813184675839983,-3.170757771864914,-3.2005169786581438,-3.193514830035977,-3.156719771094287,-3.114284501047464,-3.185668242464972,-3.172227896619473,-3.114018328126124,-3.048963230450383,-3.172378802391172,-3.0875889762800264,-3.013446175541429,-2.879714898174841,-2.6892496207403966,-2.414951381379036
26,25.0,SLM,2016-01-21,20160121_SLM,-3.49616732863121,-3.814588518821796,-3.799852594776338,-3.782259648635831,-3.764604590499201,-3.7714541780581454,-3.75388132651137,-3.7797410976078702,-3.757972821433836,-3.735770116958453,-3.7936901054520495,-3.864004291870782,-3.860533945804198,-3.834510415997281,-3.80488904952766,-3.775340403750864,-3.785030511294949,-3.751826442673006,-3.714665799857572,-3.712416011842618,-3.6731351268826593,-3.621762066674192,-3.6054768410894176,-3.668000041513108,-3.7067214088941487,-3.81798231304997,-3.7466613072464137,-4.011458370241016,-4.281374290735285,-3.966275992570581,-3.381312769231085,-3.378538478940749,-3.3717951848524788,-3.3567558452001807,-3.3438266199883686,-3.34450928691217,-3.330738672699236,-3.309500562485819,-3.287685052117258,-3.2747094743406326,-3.2510670409703213,-3.245212378416094,-3.2222341361054894,-3.214776563018542,-3.201391475746453,-3.2022859795974985,-3.169042782719373,-3.132235023042186,-3.154395906694109,-3.227926291588915,-3.298828782099645,-3.251695619575768,-3.235628293222605,-3.1693517592542517,-3.4427574384019333,-3.359141071767588,-3.5827795839455665,-3.59849522705296,-3.4173104871522084,-4.450426395772872
27,26.0,VZ,2016-01-21,20160121_VZ,-4.438026816477289,-4.564215901700351,-4.564057813202907,-4.561137834130146,-4.5600464148554245,-4.587357279964197,-4.631416476861923,-4.613472428193234,-4.597871916731571,-4.59782022374105,-4.581477658615299,-4.576740464927542,-4.596406371068554,-4.585227513985991,-4.598124925458785,-4.595487006102913,-4.591381756252281,-4.554419389513407,-4.524845505435953,-4.543355209901592,-4.531253445850317,-4.500928448567458,-4.512310105863612,-4.491092474738639,-4.749518692891571,-4.662209754610358,-4.824351076685021,-5.028572509438969,-4.831704060946596,-4.8086656052779535,-4.586544460229341,-4.572416550841036,-4.559047829595976,-4.551253709844195,-4.546948061734897,-4.547929982541381,-4.542908168301627,-4.526811280295633,-4.505463648594965,-4.482212582072902,-4.486083497246032,-4.460506699445875,-4.438632876055777,-4.425668838374041,-4.396131154331101,-4.364043424711814,-4.355301315352833,-4.372012824108282,-4.34369238449913,-4.360451692957465,-4.3311676979228535,-4.293591062667738,-4.250774773137504,-4.220477624352967,-4.302253434417847,-4.284785908746343,-4.331666121370246,-4.199190734215924,-4.131157776805025,-5.587024414077948
28,27.0,WBS,2016-01-21,20160121_WBS,-4.146851150657955,-4.170262201552241,-4.1771045012864985,-4.197241949721338,-4.181773587329993,-4.197695493822575,-4.244811158172234,-4.247889988331039,-4.2263921614540205,-4.205696140481519,-4.258836127165741,-4.240068537401993,-4.219346562331963,-4.268086650509421,-4.2406802307412175,-4.220559607035462,-4.234804117031183,-4.203339919227432,-4.16951149674948,-4.181936229046139,-4.186185203398074,-4.168134003910474,-4.174039468096174,-4.14942313828952,-4.189613165171593,-5.044918444128768,-5.05787457514144,-5.472805146378875,-5.469779231742225,-5.485016818672364,-3.696623301464427,-3.6796875874297688,-3.662304183037584,-3.649781010012957,-3.631370088656529,-3.6642532860011854,-3.66342376342997,-3.654374063381181,-3.636887270817825,-3.61879165556074,-3.622176114886423,-3.599047666740411,-3.57278653867194,-3.586713686784571,-3.5573964825765163,-3.5693237124381536,-3.5892506103060025,-3.610111996456493,-3.6223232371995775,-3.5822838421121856,-3.5359131326279627,-3.4952603693980326,-3.440851920397876,-3.381469696085832,-3.3522161931186805,-3.261056942375944,-3.1732879879734743,-3.029787856662524,-2.839834346187782,-2.9268088718693743
29,28.0,ABCB,2016-01-22,20160122_ABCB,-4.0480939112559495,-4.173021442148351,-4.157701320567277,-4.139880272492837,-4.121924067385882,-4.108694472572769,-4.088292338874407,-4.077944783425204,-4.056062376179866,-4.036132102010509,-4.012123696978095,-3.99595752195794,-3.9751904799736346,-3.9572754978979936,-4.035310314015864,-4.011574316677727,-3.977184823932255,-3.9939596039458154,-3.979728391165533,-3.9563959234726447,-3.926987415164073,-3.924417485472687,-3.91480465219434,-3.970481009050863,-3.895880427785403,-3.813875135802104,-4.003951256220381,-4.371050493164107,-4.330876210066643,-4.6151636493437245,-4.009355626952961,-4.001935737084058,-3.9844276016088216,-3.968242933069469,-3.987687971576967,-3.96860823795781,-3.972543120627172,-3.954935021713181,-3.958430904377716,-3.936615336080596,-3.9126284634037,-3.892726540846549,-3.8689173945651087,-3.857328961758335,-3.832309026542229,-3.815852927945144,-3.821379240384592,-3.825669211699453,-3.902484516430795,-3.874663977234144,-3.85270538734436,-3.913352139649942,-4.01687618699432,-4.012407382789959,-4.010524695404205,-3.958085846007795,-3.895415813338835,-4.292310381956966,-4.231730212261188,-4.092227549586591
30,29.0,BID,2016-01-22,20160122_BID,-3.6086712968524863,-3.6434924125835577,-3.627899581577178,-3.611691085289964,-3.6124353296696152,-3.6010844147446925,-3.621971470602196,-3.601754163234985,-3.5796586402929336,-3.756032662471651,-3.750070737615459,-3.7790692935038512,-3.778814965768141,-3.798030697161177,-3.926358182495069,-3.89453375321908,-3.8668212306963774,-3.8447640876887936,-3.855408953104724,-3.828584941844162,-3.789303032409777,-3.748537211927079,-3.6908260194838514,-3.625823062982519,-3.586933072318264,-3.496556590860701,-3.457729824856055,-3.425580688223756,-3.513114719548108,-4.545119562092637,-3.006235382704382,-3.0163984995543385,-3.008901691776702,-2.994103930905452,-2.991703188456873,-2.9752166499694224,-2.982992197671776,-2.961981086461454,-2.986161531471472,-2.970949152563412,-2.9509908389732504,-2.929399702079244,-2.9137725719395635,-2.88679980249252,-2.8618732184332054,-2.853198320952432,-2.893320538753784,-2.8899220257314084,-3.7022329023586495,-3.6624489011121,-3.69612858721118,-3.669077640190148,-3.6636298155803377,-3.603060006264849,-3.639831075653471,-3.760306277169013,-3.652407341590744,-3.5529534171992907,-3.3616967373470628,-3.125299624131894
31,30.0,COL,2016-01-22,20160122_COL,-4.329577256259353,-4.330360251267287,-4.328628010276589,-4.31362936177913,-4.294768313261379,-4.298658574233196,-4.280284796341046,-4.287142412028321,-4.309311178498306,-4.289233782672212,-4.332500502754046,-4.342095004219701,-4.355812659306737,-4.437575233401998,-4.461288749237458,-4.444316669283842,-4.410957005380608,-4.409462423630044,-4.372192895083148,-4.330040939610567,-4.312575912049329,-4.405450652356062,-4.564512754067344,-4.647850130589842,-4.607901783162155,-5.245527154388787,-5.18785829888448,-5.099315988772484,-5.25981274424434,-5.0321386986308205,-4.168498468837504,-4.16997426305011,-4.159400904324797,-4.141494112395711,-4.122877010739577,-4.104794658030553,-4.09443362836344,-4.0860933105415285,-4.066174698501449,-4.042935987732232,-4.02995323243237,-4.008718040584332,-4.018443132528134,-3.994235713773299,-3.9686217715687966,-3.956173667346112,-3.958088509587937,-4.022539030720347,-4.010356818076532,-4.008857846015116,-3.9709982210501127,-3.921101557504463,-3.8704660200874414,-3.8428703467229295,-3.768100061705917,-3.926491633935599,-3.8215836790462254,-3.68989439482805,-3.541062306544487,-3.856502929474457
32,31.0,STI,2016-01-22,20160122_STI,-4.067327588834222,-4.0639781098082,-4.049190667909834,-4.03558813609454,-4.016955832815387,-4.010666588126103,-3.997335293574236,-4.020384784566151,-4.039023305151083,-4.015907702306452,-3.996098991964008,-4.071680474142729,-4.049234606373831,-4.032070286137648,-4.053201240250539,-4.022858590457372,-3.99083398946761,-4.0039467626136265,-3.964465923624561,-3.9262982501347983,-3.924681004207919,-3.900858125361471,-3.8643916969119743,-3.84445177860694,-3.791510873316836,-3.808043820983415,-4.128440008090909,-4.050612338493456,-4.067042736979929,-4.296006533416567,-3.56432138774465,-3.5780143005331677,-3.5627976065630595,-3.5477114563080336,-3.5330357589268293,-3.5290198229740977,-3.5793332811121865,-3.6058509394628775,-3.595558822101569,-3.5750200247073125,-3.5520762958610588,-3.556869229018936,-3.5411631227233444,-3.513692189484678,-3.493720100833237,-3.461614104869001,-3.441953234341594,-3.594789855246859,-3.6820830168331873,-3.64740816941478,-3.615655197643026,-3.796974879242124,-3.773735316328741,-3.718989326636296,-3.641979027510722,-4.0200118506427485,-3.9807989029393513,-3.847025022556332,-4.02584722599209,-3.709452827536871
33,32.0,DHI,2016-01-25,20160125_DHI,-3.7819426449592313,-3.823057553688507,-3.887330667815772,-3.876117875414622,-3.8626019873209696,-3.8549479493458314,-3.835274921669201,-3.8154916636371543,-3.829901623419119,-3.835247960468736,-3.831432553489589,-3.881974328042348,-3.92339396256031,-3.921198320057717,-3.894517575967329,-4.046885019590855,-4.017274814681387,-3.980282930276731,-3.9688360221171326,-3.937153311331516,-3.895215731335671,-3.866120126343678,-3.866046767724127,-3.919951601998111,-3.9089102369209,-3.8812773846767454,-4.080928214613644,-4.062563240535784,-4.12343715796392,-3.817560379288973,-3.707251234331256,-3.6943601562433233,-3.68554319138039,-3.670248975230167,-3.6538572854170086,-3.6451672366032017,-3.629329553354235,-3.644092742207696,-3.6320868624135567,-3.6091408542953,-3.608403876673492,-3.583674819885612,-3.5582087253400543,-3.594983446696159,-3.575040106079955,-3.545417243620474,-3.5111677734090327,-3.49438411815638,-3.5295599162750344,-3.637706023651386,-3.6085090488999465,-3.591816743375695,-3.6706534404704114,-3.91811512844334,-3.843394214878993,-3.797309568104279,-3.9629019032465753,-3.957935193812234,-4.234877860538285,-3.8974974605573833
34,33.0,KMB,2016-01-25,20160125_KMB,-4.31276315482669,-4.405409607520372,-4.409115533025145,-4.401789531758415,-4.425275870904299,-4.407216159870779,-4.419328638890109,-4.423717636229186,-4.407082801395779,-4.384849395811956,-4.361911606040329,-4.365532736993819,-4.391029835040027,-4.3627184584457295,-4.409025528619232,-4.387798982246858,-4.4216779372667565,-4.385258249088804,-4.367937593046496,-4.350448254375115,-4.304078556781993,-4.257506362315325,-4.232396369915128,-4.198905823238305,-4.252207563773544,-4.161838515400081,-4.104225982363637,-4.057120819564689,-4.9370700541862735,-7.999216616732862,-4.558937268775991,-4.5457975296367215,-4.530293691131259,-4.525572023874578,-4.510332379673035,-4.491166628999293,-4.473749257041916,-4.463241256675138,-4.456800146767903,-4.495734392330231,-4.479644011047123,-4.457288636053298,-4.43041699763029,-4.406916514491514,-4.378525653131293,-4.358725790366017,-4.353314151710142,-4.316749551960237,-4.330439721217819,-4.554882935257425,-4.537648364436022,-4.516627674882261,-4.457736923855203,-4.391417813123064,-4.424244567962579,-4.517672964659008,-4.495572554912396,-4.357878670953866,-4.455216110411458,-4.872750010210213
35,34.0,AKS,2016-01-26,20160126_AKS,-2.953319305226924,-2.9991115031165174,-2.9909850684522006,-2.972987990065848,-2.980155107434008,-2.963961553933987,-2.9437556134674265,-2.970010127043333,-2.9486321516145235,-2.9550297278943813,-2.967324155141505,-3.0732444448530893,-3.046546602172352,-3.082524837755593,-3.0778557567319207,-3.0688343175194643,-3.082106179088287,-3.0510899801857505,-3.0188573399271275,-2.9848057768347123,-2.948585178103978,-2.927893288558072,-2.8862461916216198,-3.0462278491964687,-3.0082499412798422,-2.9206071777550875,-2.970205467899337,-2.8276635616533072,-2.6810932626568187,-2.373705821660762,-2.8854485121876965,-2.922101554442272,-2.9049204423268327,-3.0013307018543,-3.004001216552758,-2.9850036951446928,-2.964612578162081,-3.265760635670942,-3.2436424303913927,-3.224529433784682,-3.22897375888644,-3.2589596192138104,-3.2645315148036964,-3.2433457394801883,-3.228844330360778,-3.241864230561216,-3.22372543325803,-3.241868855872115,-3.2054662206128723,-3.199261944300193,-3.2111820038921945,-3.1903944837130376,-3.165524099110353,-3.191856891698583,-3.4677655278428965,-3.7282061414112624,-3.8997312313574617,-4.054715183289076,-3.884653720845973,-3.8163978908335032
36,35.0,DHR,2016-01-26,20160126_DHR,-4.4777212376519895,-4.467408439517463,-4.457839153600088,-4.468374295592964,-4.450873850257771,-4.433032311765096,-4.423017720859258,-4.467890161651636,-4.4731361611285445,-4.5197914394439245,-4.499888716434908,-4.476098454783463,-4.452586702543112,-4.535302160125307,-4.521886251047375,-4.4975195552285605,-4.486985090800928,-4.450520297342251,-4.417948430407069,-4.415478167312017,-4.372091880258919,-4.319421258227749,-4.3277217336261,-4.275879380734138,-4.323724361382236,-4.238728146348441,-4.333927180465274,-4.665800895850591,-4.514262340635299,-4.2953605133028505,-4.480481497687227,-4.468865232472606,-4.458499334138113,-4.476862774618285,-4.465379613941068,-4.447349308258083,-4.427403082803057,-4.407608238965498,-4.410467320148363,-4.387218763968364,-4.370880613577037,-4.361729113827964,-4.336510414841734,-4.315657752999992,-4.3046638698082855,-4.2732271542867135,-4.246186382854861,-4.213050320246525,-4.22336573183399,-4.219079163491552,-4.273676526874159,-4.221775101666588,-4.192213171091262,-4.170564095902442,-4.205192763019933,-4.201094308476578,-4.105656585793238,-4.2054807731616055,-4.08280355151662,-7.356278608231652
37,36.0,DOV,2016-01-26,20160126_DOV,-3.927580315781851,-4.1005989538503,-4.083056277233348,-4.074668507761667,-4.059811289266661,-4.043362147811444,-4.030206709633128,-4.175511384074761,-4.164858826190588,-4.1671700989110825,-4.144949968011514,-4.131373965157635,-4.106385074361823,-4.088712325303104,-4.089874945058391,-4.082934053942259,-4.05909285451527,-4.022471858939194,-3.9841701149768034,-3.941077028794192,-3.894272143400865,-3.8524010527886734,-4.06443012129131,-4.0520285694325,-4.035630868782359,-3.984767449309799,-4.183790988048624,-4.063427005192766,-3.875378107830471,-3.579601478777284,-3.968726735261898,-3.973608151782877,-3.9753212719085047,-4.027042929261307,-4.057084733985222,-4.041948396130162,-4.023461559859201,-4.0022433797486885,-4.009092057956861,-3.9915581501998,-3.969460568498143,-3.9622197658213256,-3.948867028978528,-3.954717519716315,-3.932491030674046,-3.935263778204107,-3.901953617640868,-3.8970839678975295,-3.8782231818149295,-3.932491440529333,-3.8848690659490495,-3.898799728990888,-3.974051037619196,-3.9192891869242015,-3.842341944782511,-3.8370889049171937,-3.834224053918504,-3.824610671447865,-3.7009932463134487,-3.9119941355965815
